ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|LANG|ARTIST|COLLNUM|TEXT|PROPERTIES
3926ef15-1696-4cc5-b7d8-a50a0bcaf095|Circle of Protection: Green|{1}{W}|Enchantment|||{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.|Summer Magic / Edgar|Common||Sandra Everingham|11|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/11/circle-of-protection:-green?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/3/9/3926ef15-1696-4cc5-b7d8-a50a0bcaf095.jpg?1559592745}
4ba2f8c2-0cba-4bd5-abb3-cdb2b7026cde|Circle of Protection: Red|{1}{W}|Enchantment|||{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.|Summer Magic / Edgar|Common||Mark Tedin|12|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/12/circle-of-protection:-red?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/4/b/4ba2f8c2-0cba-4bd5-abb3-cdb2b7026cde.jpg?1559593019}
7a28dab1-f28d-4ac5-b5a2-f79b14e11b06|Circle of Protection: White|{1}{W}|Enchantment|||{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.|Summer Magic / Edgar|Common||Douglas Shuler|13|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/13/circle-of-protection:-white?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/7/a/7a28dab1-f28d-4ac5-b5a2-f79b14e11b06.jpg?1559592736}
a8f0e1cf-346f-41f0-ba8d-27b743cda61f|Conversion|{2}{W}{W}|Enchantment|||At the beginning of your upkeep, sacrifice this enchantment unless you pay {W}{W}.<br>All Mountains are Plains.|Summer Magic / Edgar|Uncommon||Jesper Myrfors|14|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/14/conversion?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/8/a8f0e1cf-346f-41f0-ba8d-27b743cda61f.jpg?1559592741}
a226055e-03b4-4e94-884d-94fffa9e77c2|Crusade|{W}{W}|Enchantment|||White creatures get +1/+1.|Summer Magic / Edgar|Rare||Mark Poole|15|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/15/crusade?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/2/a226055e-03b4-4e94-884d-94fffa9e77c2.jpg?1559592900}
94bd1f3f-473e-4929-8a0b-0fe88caa88a5|Death Ward|{W}|Instant|||Regenerate target creature.|Summer Magic / Edgar|Common||Mark Poole|16|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/16/death-ward?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/9/4/94bd1f3f-473e-4929-8a0b-0fe88caa88a5.jpg?1559592862}
aba74289-72ee-4330-835c-e43ca1d32add|Disenchant|{1}{W}|Instant|||Destroy target artifact or enchantment.|Summer Magic / Edgar|Common||Amy Weber|17|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/17/disenchant?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/b/aba74289-72ee-4330-835c-e43ca1d32add.jpg?1559592903}
f1d61b33-4950-4a48-bc19-537802c87614|Eye for an Eye|{W}{W}|Instant|||The next time a source of your choice would deal damage to you this turn, instead that source deals that much damage to you and Eye for an Eye deals that much damage to that source's controller.|Summer Magic / Edgar|Rare||Mark Poole|18|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/18/eye-for-an-eye?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/f/1/f1d61b33-4950-4a48-bc19-537802c87614.jpg?1559592964}
8cd5732c-cd54-48d8-8b32-f33782ec69da|Farmstead|{W}{W}{W}|Enchantment - Aura|||Enchant land<br>Enchanted land has "At the beginning of your upkeep, you may pay {W}{W}. If you do, you gain 1 life."|Summer Magic / Edgar|Rare||Mark Poole|19|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/19/farmstead?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/8/c/8cd5732c-cd54-48d8-8b32-f33782ec69da.jpg?1559593026}
de7b3112-0f28-47a1-9048-8ff9aa67bbad|Green Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from green. This effect doesn't remove this Aura.|Summer Magic / Edgar|Uncommon||Dan Frazier|20|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/20/green-ward?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/e/de7b3112-0f28-47a1-9048-8ff9aa67bbad.jpg?1559592847}
071ca80b-62b4-40e6-81c6-fc5bd9019354|Guardian Angel|{X}{W}|Instant|||Prevent the next X damage that would be dealt to any target this turn. Until end of turn, you may pay {1} any time you could cast an instant. If you do, prevent the next 1 damage that would be dealt to that permanent or player this turn.|Summer Magic / Edgar|Common||Anson Maddocks|21|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/21/guardian-angel?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/0/7/071ca80b-62b4-40e6-81c6-fc5bd9019354.jpg?1559592919}
a3617338-1c7e-445f-8efd-ecd17315c1ff|Healing Salve|{W}|Instant|||Choose one —<br>• Target player gains 3 life.<br>• Prevent the next 3 damage that would be dealt to any target this turn.|Summer Magic / Edgar|Common||Dan Frazier|22|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/22/healing-salve?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/3/a3617338-1c7e-445f-8efd-ecd17315c1ff.jpg?1559592791}
ae6a0105-a4c7-46b6-a2a1-8e8a93e2be6c|Holy Armor|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +0/+2.<br>{W}: Enchanted creature gets +0/+1 until end of turn.|Summer Magic / Edgar|Common||Melissa A. Benson|23|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/23/holy-armor?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/e/ae6a0105-a4c7-46b6-a2a1-8e8a93e2be6c.jpg?1559592857}
096eacf4-16bb-47d5-b229-c46cbe6a73f7|Holy Strength|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +1/+2.|Summer Magic / Edgar|Common||Anson Maddocks|24|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/24/holy-strength?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/0/9/096eacf4-16bb-47d5-b229-c46cbe6a73f7.jpg?1559593030}
8996f0df-d9c8-4fae-b69f-bf388b84fa5f|Island Sanctuary|{1}{W}|Enchantment|||If you would draw a card during your draw step, instead you may skip that draw. If you do, until your next turn, you can't be attacked except by creatures with flying and/or islandwalk.|Summer Magic / Edgar|Rare||Mark Poole|25|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/25/island-sanctuary?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/8/9/8996f0df-d9c8-4fae-b69f-bf388b84fa5f.jpg?1559592762}
8b6d4dab-0cce-4a3f-abe2-bf3b4bb6d26b|Karma|{2}{W}{W}|Enchantment|||At the beginning of each player's upkeep, this enchantment deals damage to that player equal to the number of Swamps they control.|Summer Magic / Edgar|Uncommon||Richard Thomas|26|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/26/karma?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/8/b/8b6d4dab-0cce-4a3f-abe2-bf3b4bb6d26b.jpg?1559592892}
402eea7c-2afe-4e93-9773-3e0424cabfdd|Lance|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has first strike.|Summer Magic / Edgar|Uncommon||Rob Alexander|27|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/27/lance?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/4/0/402eea7c-2afe-4e93-9773-3e0424cabfdd.jpg?1559592990}
ce4db796-ee4a-46de-8b9a-89378dd30d73|Mesa Pegasus|{1}{W}|Creature - Pegasus|1|1|Flying; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)|Summer Magic / Edgar|Common||Melissa A. Benson|28|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/28/mesa-pegasus?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/e/ce4db796-ee4a-46de-8b9a-89378dd30d73.jpg?1559592665}
ed20fecf-dc1c-4d3c-8ddf-e91aab1e9b47|Northern Paladin|{2}{W}{W}|Creature - Human Knight|3|3|{W}{W}, {T}: Destroy target black permanent.|Summer Magic / Edgar|Rare||Douglas Shuler|29|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/29/northern-paladin?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/e/d/ed20fecf-dc1c-4d3c-8ddf-e91aab1e9b47.jpg?1559592694}
5b93c8f6-75a4-47e5-bf7f-c3db20c6d7c9|Pearled Unicorn|{2}{W}|Creature - Unicorn|2|2||Summer Magic / Edgar|Common||Cornelius Brudi|30|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/30/pearled-unicorn?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/5/b/5b93c8f6-75a4-47e5-bf7f-c3db20c6d7c9.jpg?1559592683}
6f626e32-14c8-4dcc-a810-a02a5bf9d42f|Personal Incarnation|{3}{W}{W}{W}|Creature - Avatar Incarnation|6|6|{0}: The next 1 damage that would be dealt to this creature this turn is dealt to its owner instead. Only this creatures owner may activate this ability.<br>When this creature dies, its owner loses half their life, rounded up.|Summer Magic / Edgar|Rare||Kev Brockschmidt|31|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/31/personal-incarnation?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/6/f/6f626e32-14c8-4dcc-a810-a02a5bf9d42f.jpg?1559592797}
6fb9c77b-c028-46d9-8574-9bc9343b9cc2|Purelace|{W}|Instant|||Target spell or permanent becomes white. (Mana symbols on that permanent remain unchanged.)|Summer Magic / Edgar|Rare||Sandra Everingham|32|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/32/purelace?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/6/f/6fb9c77b-c028-46d9-8574-9bc9343b9cc2.jpg?1559592856}
476d3cfa-6cf4-4212-86c4-abf46d4564fe|Red Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from red. This effect doesn't remove this Aura.|Summer Magic / Edgar|Uncommon||Dan Frazier|33|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/33/red-ward?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/4/7/476d3cfa-6cf4-4212-86c4-abf46d4564fe.jpg?1559592969}
d9785c6c-9f02-45bc-89e5-ea5dd0e768df|Resurrection|{2}{W}{W}|Sorcery|||Return target creature card from your graveyard to the battlefield.|Summer Magic / Edgar|Uncommon||Dan Frazier|34|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/34/resurrection?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/9/d9785c6c-9f02-45bc-89e5-ea5dd0e768df.jpg?1559593011}
2713f2b0-5dbd-4777-b5b3-0c99a55ca6f1|Reverse Damage|{1}{W}{W}|Instant|||The next time a source of your choice would deal damage to you this turn, prevent that damage. You gain life equal to the damage prevented this way.|Summer Magic / Edgar|Rare||Dameon Willich|35|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/35/reverse-damage?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/7/2713f2b0-5dbd-4777-b5b3-0c99a55ca6f1.jpg?1559592853}
1e89856a-2496-41b2-b90c-ed42b02980cc|Reverse Polarity|{W}{W}|Instant|||You gain X life, where X is twice the damage dealt to you so far this turn by artifacts.|Summer Magic / Edgar|Uncommon||Justin Hampton|36|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/36/reverse-polarity?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/1/e/1e89856a-2496-41b2-b90c-ed42b02980cc.jpg?1559592803}
1434f648-ac70-46ba-9061-cf2c976ea11a|Righteousness|{W}|Instant|||Target blocking creature gets +7/+7 until end of turn.|Summer Magic / Edgar|Rare||Douglas Shuler|37|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/37/righteousness?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/1/4/1434f648-ac70-46ba-9061-cf2c976ea11a.jpg?1559593106}
c229bca3-1b5b-4a15-9e6f-0c063835bfc6|Samite Healer|{1}{W}|Creature - Human Cleric|1|1|{T}: Prevent the next 1 damage that would be dealt to any target this turn.|Summer Magic / Edgar|Common||Tom Wänerstrand|38|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/38/samite-healer?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/2/c229bca3-1b5b-4a15-9e6f-0c063835bfc6.jpg?1559592638}
5ada7133-d23b-47e9-8a58-c1f78f4095e0|Savannah Lions|{W}|Creature - Cat|2|1||Summer Magic / Edgar|Rare||Daniel Gelon|39|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/39/savannah-lions?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/5/a/5ada7133-d23b-47e9-8a58-c1f78f4095e0.jpg?1559592636}
c3607d52-9b76-4950-a47e-d09f47c1b7e8|Serra Angel|{3}{W}{W}|Creature - Angel|4|4|Flying<br>Vigilance (Attacking doesn't cause this creature to tap.)|Summer Magic / Edgar|Uncommon||Douglas Shuler|40|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/40/serra-angel?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/3/c3607d52-9b76-4950-a47e-d09f47c1b7e8.jpg?1559592837}
a61f40cd-7641-4228-9239-8894d1d04851|Swords to Plowshares|{W}|Instant|||Exile target creature. Its controller gains life equal to its power.|Summer Magic / Edgar|Uncommon||Jeff A. Menges|41|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/41/swords-to-plowshares?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/6/a61f40cd-7641-4228-9239-8894d1d04851.jpg?1559592708}
6ef12925-e181-47be-81cd-4c1d55ad8395|Veteran Bodyguard|{3}{W}{W}|Creature - Human|2|5|As long as this creature is untapped, all damage that would be dealt to you by unblocked creatures is dealt to this creature instead.|Summer Magic / Edgar|Rare||Douglas Shuler|42|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/42/veteran-bodyguard?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/6/e/6ef12925-e181-47be-81cd-4c1d55ad8395.jpg?1559592984}
c0924444-2a53-4c1f-a273-f9e48560bef6|Wall of Swords|{3}{W}|Creature - Wall|3|5|Defender (This creature can't attack.)<br>Flying|Summer Magic / Edgar|Uncommon||Mark Tedin|43|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/43/wall-of-swords?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/0/c0924444-2a53-4c1f-a273-f9e48560bef6.jpg?1559592653}
0cb4cef5-99e4-4855-a782-801b2cb974ec|White Knight|{W}{W}|Creature - Human Knight|2|2|First strike (This creature deals combat damage before creatures without first strike.)<br>Protection from black (This creature can't be blocked, targeted, dealt damage, or enchanted by anything black.)|Summer Magic / Edgar|Uncommon||Daniel Gelon|44|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/44/white-knight?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/0/c/0cb4cef5-99e4-4855-a782-801b2cb974ec.jpg?1559592732}
1d8b9830-2b79-44d1-a2f7-964194521d9e|White Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from white. This effect doesn't remove this Aura.|Summer Magic / Edgar|Uncommon||Dan Frazier|45|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/45/white-ward?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/1/d/1d8b9830-2b79-44d1-a2f7-964194521d9e.jpg?1559593023}
acdacb34-d144-433d-8138-6602c3bad0a9|Wrath of God|{2}{W}{W}|Sorcery|||Destroy all creatures. They can't be regenerated.|Summer Magic / Edgar|Rare||Quinton Hoover|46|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/46/wrath-of-god?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/c/acdacb34-d144-433d-8138-6602c3bad0a9.jpg?1559592842}
4aeebaea-a2b2-48a3-8bd3-b605684d41b6|Air Elemental|{3}{U}{U}|Creature - Elemental|4|4|Flying|Summer Magic / Edgar|Uncommon||Richard Thomas|47|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/47/air-elemental?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/4/a/4aeebaea-a2b2-48a3-8bd3-b605684d41b6.jpg?1559592941}
eeb9ae06-2f87-49e2-ad76-31c49f1f0f8e|Animate Artifact|{3}{U}|Enchantment - Aura|||Enchant artifact<br>As long as enchanted artifact isn't a creature, it's an artifact creature with power and toughness each equal to its mana value.|Summer Magic / Edgar|Uncommon||Douglas Shuler|48|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/48/animate-artifact?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/e/e/eeb9ae06-2f87-49e2-ad76-31c49f1f0f8e.jpg?1559592645}
fd5ac34a-dd0d-4814-8cf6-43dce405a139|Blue Elemental Blast|{U}|Instant|||Choose one —<br>• Counter target red spell.<br>• Destroy target red permanent.|Summer Magic / Edgar|Common||Richard Thomas|49|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/49/blue-elemental-blast?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/f/d/fd5ac34a-dd0d-4814-8cf6-43dce405a139.jpg?1559592759}
25e1ff5d-0ba5-4055-9a1d-42ed65c11485|Braingeyser|{X}{U}{U}|Sorcery|||Target player draws X cards.|Summer Magic / Edgar|Rare||Mark Tedin|50|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/50/braingeyser?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/5/25e1ff5d-0ba5-4055-9a1d-42ed65c11485.jpg?1559592788}
d8d652af-4d68-436d-89c6-346f5c7ff9ae|Clone|{3}{U}|Creature - Shapeshifter|0|0|You may have this creature enter as a copy of any creature on the battlefield.|Summer Magic / Edgar|Uncommon||Julie Baroh|51|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/51/clone?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/8/d8d652af-4d68-436d-89c6-346f5c7ff9ae.jpg?1559592776}
bfb6227f-9f71-4d78-bddc-3d78635965d5|Control Magic|{2}{U}{U}|Enchantment - Aura|||Enchant creature<br>You control enchanted creature.|Summer Magic / Edgar|Uncommon||Dameon Willich|52|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/52/control-magic?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/b/f/bfb6227f-9f71-4d78-bddc-3d78635965d5.jpg?1559592742}
2183848b-c0ad-46a0-a017-e60210c4c6b7|Copy Artifact|{1}{U}|Enchantment|||You may have this enchantment enter as a copy of any artifact on the battlefield, except it's an enchantment in addition to its other types.|Summer Magic / Edgar|Rare||Amy Weber|53|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/53/copy-artifact?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/1/2183848b-c0ad-46a0-a017-e60210c4c6b7.jpg?1559592881}
885b5ca4-b8e4-4a66-9508-a12396959253|Counterspell|{U}{U}|Instant|||Counter target spell.|Summer Magic / Edgar|Uncommon||Mark Poole|54|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/54/counterspell?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/8/8/885b5ca4-b8e4-4a66-9508-a12396959253.jpg?1559593080}
678e1ddd-caf8-4565-b9c0-cea2891a531e|Creature Bond|{1}{U}|Enchantment - Aura|||Enchant creature<br>When enchanted creature dies, this Aura deals damage equal to that creature's toughness to the creature's controller.|Summer Magic / Edgar|Common||Anson Maddocks|55|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/55/creature-bond?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/6/7/678e1ddd-caf8-4565-b9c0-cea2891a531e.jpg?1559593037}
38d20e6d-4520-4a07-a28b-50f751127685|Drain Power|{U}{U}|Sorcery|||Target player activates a mana ability of each land they control. Then that player loses all unspent mana and you add the mana lost this way.|Summer Magic / Edgar|Rare||Douglas Shuler|56|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/56/drain-power?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/3/8/38d20e6d-4520-4a07-a28b-50f751127685.jpg?1559592654}
ce7f821d-a4e1-4d7f-8411-eaff170cb794|Energy Flux|{2}{U}|Enchantment|||All artifacts have "At the beginning of your upkeep, sacrifice this artifact unless you pay {2}."|Summer Magic / Edgar|Uncommon||Kaja Foglio|57|Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/sum/57/energy-flux?utm_source=api">Scryfall</a>|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/e/ce7f821d-a4e1-4d7f-8411-eaff170cb794.jpg?1559593008}
